Year,Title,Genre
2002,One Hour Photo,thriller
2002,Orange County,comedy
2002,Paid in Full,crime drama
2002,Panic Room,thriller
2002,Path to War,"drama, biography"
2002,Personal Velocity: Three Portraits,drama
2002,Pinocchio,family
2002,Poolhall Junkies,thriller
2002,Possession,drama
2002,The Powerpuff Girls Movie,animation
2002,Prisoner of Paradise,documentary
2002,Pumpkin,comedy
2002,Punch-Drunk Love,"comedy, drama"
2002,Queen of the Damned,horror
2002,The Quiet American,drama
2002,R.S.V.P.,comedy
2002,Real Women Have Curves,comedy
2002,Red Dragon,crime drama
2002,Reign of Fire,adventure
2002,Return to Never Land,animation
2002,The Ring,horror
2002,Ripley's Game,thriller
2002,Road to Perdition,crime drama
2002,Roger Dodger,comedy
2002,Rollerball,sci-fi
2002,The Rookie,biography
2002,The Rules of Attraction,comedy
2002,S1m0ne,sci-fi
2002,The Salton Sea,crime drama
2002,The Santa Clause 2,comedy
2002,Scooby-Doo,family
2002,The Scorpion King,action
2002,The Secret Lives of Dentists,drama
2002,Secretary,drama
2002,Serving Sara,romance
2002,Showboy,mockumentary
2002,Showtime,crime comedy
2002,The Singles Ward,comedy
2002,Signs,sci-fi
2002,Slackers,comedy
2002,Snow Dogs,family
2002,Solaris,sci-fi
2002,Sorority Boys,comedy
2002,Spellbound,documentary
2002,Spider-Man,superhero
2002,Spirit: Stallion of the Cimarron,animation
2002,Spun,comedy
2002,Spy Kids 2: The Island of Lost Dreams,action
2002,Star Wars: Episode II – Attack of the Clones,sci-fi
2002,Star Trek Nemesis,sci-fi
2002,State Property,crime drama
2002,Stealing Harvard,comedy
2002,Stevie,documentary
2002,Stolen Summer,drama
2002,Stuart Little 2,family
2002,The Sum of All Fears,thriller
2002,Sunshine State,drama
2002,The Sweetest Thing,comedy
2002,Sweet Home Alabama,comedy
2002,Swept Away,adventure
2002,Swimfan,thriller
2002,Tadpole,comedy
2002,They,horror
2002,Time Changer,sci-fi
2002,The Time Machine,sci-fi
2002,Timequest,sci-fi
2002,The Transporter,action
2002,Trapped,crime
2002,Treasure Planet,animation
2002,The Trials of Henry Kissinger,documentary
2002,The Truth About Charlie,thriller
2002,Tuck Everlasting,drama
2002,The Tuxedo,"action, comedy"
2002,Two Weeks Notice,comedy
2002,Undercover Brother,action
2002,Undisputed,drama
2002,Unfaithful,thriller
2002,Waking Up in Reno,comedy
2002,A Walk to Remember,romance
2002,We Were Soldiers,war
2002,Welcome to Collinwood,"crime, comedy"
2002,White Oleander,drama
2002,The Wild Thornberrys Movie,animation
2002,Windtalkers,war
2002,xXx,action
2002,Zig Zag,drama
2003,11:14,crime drama
2003,101 Dalmatians II: Patch's London Adventure,animated
2003,2 Fast 2 Furious,"action, crime"
2003,21 Grams,crime drama
2003,44 Minutes: The North Hollywood Shoot-Out,action
2003,Abby Singer,"comedy, drama"
2003,Afro-Punk,documentary
2003,Agent Cody Banks,"action, family"
2003,Aileen: Life and Death of a Serial Killer,documentary
2003,Alex & Emma,romantic comedy
2003,Alien Hunter,"action, sci-fi"
2003,All the Real Girls,"drama, romance"
2003,Amandla!: A Revolution in Four-Part Harmony,documentary
2003,American Splendor,comedy drama
2003,American Wedding,comedy
2003,Anger Management,comedy
2003,Anne B. Real,drama
2003,Anything Else,romantic comedy
2003,BAADASSSSS!,"biography, drama"
2003,Bad Boys II,action comedy
2003,Bad Santa,"comedy, crime"
2003,Basic,thriller
2003,The Battle of Shaker Heights,comedy drama
2003,Bells of Innocence,horror
2003,The Best Two Years,comedy drama
2003,Beyond Borders,"romance, war"
2003,Big Fish,"comedy drama, fantasy"
2003,Biker Boyz,action
2003,Black Cadillac,horror
2003,Blind Horizon,drama
2003,Blizzard,family
2003,Boat Trip,comedy
2003,Bringing Down the House,crime comedy
2003,Bringing Rain,"drama, romance"
2003,Brother Bear,"animation, family"
2003,The Brown Bunny,drama
2003,Bruce Almighty,"comedy, fantasy"
2003,Bulletproof Monk,"action, comedy"
2003,Camp,"comedy, musical"
2003,Carolina,romantic comedy
2003,Casa de los Babys,drama
2003,The Cat in the Hat,family
2003,Charlie's Angels: Full Throttle,action comedy
2003,Chasing Papi,comedy
2003,Cheaper by the Dozen,"comedy, family"
2003,Christmas Child,drama
2003,Coffee and Cigarettes,comedy drama
2003,Cold Creek Manor,"drama, thriller"
2003,Cold Mountain,"romance, war"
2003,Comandante,documentary
2003,The Company,"drama, musical"
2003,Confidence,crime
2003,The Cooler,"drama, romance"
2003,The Core,"action, sci-fi"
2003,Cosmopolitan,"comedy drama, romance"
2003,Cradle 2 the Grave,action
2003,Crime Spree,"comedy, crime"
2003,Daddy Day Care,"comedy, family"
2003,Daredevil,superhero
2003,Dark Blue,crime drama
2003,Darkness Falls,horror
2003,Deliver Us from Eva,romantic comedy
2003,Devil's Pond,drama
2003,Dickie Roberts: Former Child Star,comedy
2003,Le Divorce,"drama, romance"
2003,Down with Love,romantic comedy
2003,Dreamcatcher,"horror, sci-fi"
2003,Dumb and Dumberer: When Harry Met Lloyd,comedy
2003,Duplex,comedy
2003,Dysfunktional Family,performance
2003,Elephant,"crime, drama"
2003,Elf,"comedy, family"
2003,Evil Alien Conquerors,"sci-fi, comedy"
2003,Faster,documentary
2003,Festival Express,rockumentary
2003,The Fighting Temptations,"musical, comedy"
2003,Final Destination 2,horror
2003,Finding Nemo,"animation, family"
2003,Flywheel,drama
2003,The Fog of War,documentary
2003,Freaky Friday,family
2003,Freddy vs. Jason,horror
2003,From Justin to Kelly,"comedy, musical"
2003,Gang of Roses,"drama, western"
2003,Gigli,"crime, comedy"
2003,Gods and Generals,"drama, war"
2003,Good Boy!,comedy
2003,Gothika,horror
2003,Grand Theft Parsons,comedy drama
2003,Grind,"comedy, sports"
2003,A Guy Thing,romantic comedy
2003,The Haunted Mansion,"family, fantasy"
2003,Head of State,comedy
2003,Hey DJ,comedy
2003,Holes,"comedy, family"
2003,Hollywood Homicide,crime comedy
2003,Honey,"musical, romance"
2003,Hope Springs,romantic comedy
2003,House of 1000 Corpses,"comedy, horror"
2003,House of Sand and Fog,drama
2003,House of the Dead,horror
2003,How to Deal,romantic comedy
2003,How to Lose a Guy in 10 Days,romantic comedy
2003,Hulk,"superhero, action"
2003,The Human Stain,romance
2003,The Hunted,"action, drama"
2003,I Am David,drama
2003,Identity,horror
2003,Imagining Argentina,"drama, romance"
2003,In the Cut,crime drama
2003,The In-Laws,"action, comedy"
2003,Indigo,drama
2003,Intolerable Cruelty,crime comedy
2003,It Runs in the Family,drama
2003,The Italian Job,"action, crime"
2003,Jeepers Creepers II,horror
2003,The Jungle Book 2,animation
2003,Just Married,romantic comedy
2003,Kangaroo Jack,crime comedy
2003,Kill Bill Volume 1,action
2003,Lara Croft Tomb Raider: The Cradle of Life,"action, fantasy"
2003,The Last Samurai,"action, drama"
2003,The League of Extraordinary Gentlemen,superhero
2003,"Legally Blonde 2: Red, White & Blonde",comedy
2003,The Life of David Gale,crime drama
2003,The Lizzie McGuire Movie,comedy
2003,Looney Tunes: Back in Action,live-action/animation
2003,The Lord of the Rings: The Return of the King,"adventure, fantasy"
2003,Lost in Translation,comedy drama
2003,Love Don't Cost a Thing,romantic comedy
2003,Malibu's Most Wanted,comedy drama
2003,A Man Apart,crime
2003,Manhood,comedy drama
2003,Marci X,comedy
2003,Masked and Anonymous,comedy drama
2003,Master and Commander: The Far Side of the World,"drama, war"
2003,Matchstick Men,crime comedy
2003,The Matrix Reloaded,"action, sci-fi"
2003,The Matrix Revolutions,sci-fi
2003,May,horror
2003,The Medallion,fantasy
2003,A Mighty Wind,mockumentary
2003,"Milwaukee, Minnesota",drama
2003,The Missing,western drama
2003,Mona Lisa Smile,"drama, romance"
2003,Monster,crime drama
2003,Monster Man,horror comedy
2003,My Boss's Daughter,romantic comedy
2003,My Flesh and Blood,documentary
2003,Mystic River,crime drama
2003,National Lampoon Presents Dorm Daze,comedy
2003,National Lampoon's Gold Diggers,comedy
2003,National Security,action comedy
2003,The Night We Called it a Day,biographical
2003,Old School,comedy
2003,Once Upon a Time in Mexico,action
2003,Open Range,western drama
2003,Open Water,"drama, thriller"
2003,The Order,"action, thriller"
2003,Out of Time,crime drama
2003,Party Monster,"biography, crime"
2003,Paper Soldiers,crime comedy
2003,Pauly Shore Is Dead,mockumentary
2003,Paycheck,"action, sci-fi"
2003,Peter Pan,"family, fantasy"
2003,Phone Booth,thriller
2003,Pieces of April,comedy drama
2003,Piglet's Big Movie,animation
2003,Pirates of the Caribbean: The Curse of the Black Pearl,"fantasy, swashbuckler"
2003,Poolhall Junkies,drama
2003,Prey for Rock & Roll,musical drama
2003,Puppet Master: The Legacy,horror
2003,Quicksand,crime
2003,Radio,biography
2003,The Real Cancun,reality
2003,The Recruit,action
2003,The Room,drama
2003,Rugrats Go Wild,animation
2003,Runaway Jury,crime drama
2003,The Rundown,action comedy
2003,S.W.A.T.,"action, crime"
2003,Scary Movie 3,"comedy, parody"
2003,School of Rock,"comedy, family"
2003,Seabiscuit,"drama, biography"
2003,Secondhand Lions,comedy drama
2003,Shanghai Knights,"action, comedy"
2003,Shattered Glass,"drama, biography"
2003,Sinbad: Legend of the Seven Seas,animation
2003,The Singing Detective,musical comedy
2003,Sky Blue,animation
2003,Something's Gotta Give,romantic comedy
2003,Spy Kids 3-D: Game Over,"adventure, family"
2003,The Station Agent,comedy drama
2003,Stuck on You,comedy
2003,Tarnationthe,documentary
2003,Tears of the Sun,war
2003,Terminator 3: Rise of the Machines,"action, sci-fi"
2003,Testosterone,action
2003,The Texas Chainsaw Massacre,horror
2003,Thirteen,crime drama
2003,This Girl's Life,drama
2003,This Thing of Ours,crime drama
2003,Timeline,"action, sci-fi"
2003,Tupac: Resurrection,documentary
2003,Two Days,drama
2003,Uncle Nino,comedy drama
2003,Under the Tuscan Sun,romantic comedy
2003,Underworld,horror
2003,Uptown Girls,romantic comedy
2003,V-Day: Until the Violence Stops,documentary
2003,Veronica Guerin,"biography, crime"
2003,View from the Top,romantic comedy
2003,What a Girl Wants,comedy
2003,When Eagles Strike,"action, war"
2003,Willard,horror
2003,Wonderland,crime drama
2003,Wrong Turn,horror
2003,X2: X-Men United,superhero
2003,The Yes Men,documentary
2003,The Young Black Stallion,"drama, family"
2003,Zero Day,drama
2004,13 Going on 30,comedy
2004,50 First Dates,comedy
2004,After the Sunset,crime
2004,Against the Ropes,"drama, sports"
2004,Agent Cody Banks 2: Destination London,family
2004,The Alamo,western
2004,Alexander,"action, historical"
2004,Alfie,comedy
2004,Alien vs. Predator,"horror, sci-fi"
2004,Along Came Polly,comedy
2004,America's Heart and Soul,documentary
2004,Anacondas: The Hunt for the Blood Orchid,horror
2004,Anchorman: The Legend of Ron Burgundy,comedy
2004,Around the Bend,drama
2004,Around the World in 80 Days,adventure
2004,The Assassination of Richard Nixon,"biography, crime"
2004,The Aviator,"biography, drama"
2004,Barbershop 2: Back in Business,comedy
2004,Before Sunset,drama
2004,Being Julia,drama
2004,Benji: Off the Leash!,family
2004,The Best Thief in the World,comedy drama
2004,Beyond the Sea,biography
2004,The Big Bounce,"comedy, crime"
2004,Birth,drama
2004,Blade: Trinity,horror
2004,Black Cloud,drama
2004,The Blue Butterfly,adventure
2004,Bobby Jones: Stroke of Genius,"biography, sports"
2004,Book of Love,comedy
2004,Born into Brothels,documentary
2004,The Bourne Supremacy,action
2004,Breakin' All the Rules,comedy
2004,Bridget Jones: The Edge of Reason,romantic comedy
2004,Brother to Brother,drama
2004,The Butterfly Effect,"sci-fi, thriller"
2004,Catch That Kid,"crime, family"
2004,Catwoman,superhero
2004,Cellular,"crime, thriller"
2004,Celsius 41.11,documentary
2004,Chasing Liberty,comedy
2004,Christmas with the Kranks,comedy
2004,The Chronicles of Riddick,sci-fi
2004,A Cinderella Story,comedy
2004,The Clearing,crime drama
2004,Clifford's Really Big Movie,animation
2004,Closer,drama
2004,Cloud Cuckoo Land,drama
2004,Club Dread,comedy
2004,Collateral,crime drama
2004,Communication Breakdown,comedy
2004,Confessions of a Teenage Drama Queen,comedy
2004,Connie and Carla,comedy
2004,Control Room,documentary
2004,The Cookout,comedy
2004,Crash,crime drama
2004,Criminal,comedy
2004,D.E.B.S.,comedy
2004,Dawn of the Dead,horror
2004,The Day After Tomorrow,"disaster, sci-fi"
2004,A Day Without a Mexican,comedy
2004,De-Lovely,biography
2004,Dead & Breakfast,comedy
2004,Dead Birds,horror
2004,Dig!,documentary
2004,Dirty Dancing: Havana Nights,romance
2004,A Dirty Shame,comedy
2004,DodgeBall: A True Underdog Story,comedy
2004,The Door in the Floor,drama
2004,Drum,thriller
2004,Ella Enchanted,fantasy
2004,Envy,comedy
2004,Eternal Sunshine of the Spotless Mind,"drama, sci-fi"
2004,Exorcist: The Beginning,horror
2004,EuroTrip,comedy
2004,Fade to Black,documentary
2004,Fahrenheit 9/11,documentary
2004,Fat Albert,family
2004,Finding Neverland,"drama, family"
2004,The Final Cut,sci-fi
2004,First Daughter,comedy
2004,Flight of the Phoenix,adventure
2004,The Forgotten,thriller
2004,Forty Shades of Blue,drama
2004,Friday Night Lights,"drama, sports"
2004,Gamebox 1.0,sci-fi
2004,Garden State,dramedy
2004,Garfield: The Movie,comedy
2004,The Girl Next Door,romance
2004,Godsend,horror
2004,Godzilla: Final Wars,sci-fi
2004,The Grudge,horror
2004,Hair Show,comedy
2004,Harold & Kumar Go to White Castle,comedy
2004,Harry Potter and the Prisoner of Azkaban,"family, fantasy"
2004,Heights,drama
2004,Hellboy,superhero
2004,Her Summer,drama
2004,Hidalgo,drama
2004,Highwaymen,action
2004,A Home at the End of the World,drama
2004,Home on the Range,animation
2004,Hotel Rwanda,"drama, war"
2004,The Hunting of the President,documentary
2004,I Heart Huckabees,black comedy
2004,"I, Robot",sci-fi
2004,Imaginary Heroes,drama
2004,The Incredibles,"animation, family"
2004,In Good Company,drama
2004,Jailbait,drama
2004,Jandek on Corwood,documentary
2004,Jersey Girl,comedy drama
2004,Johnson Family Vacation,comedy
2004,Keane,thriller
2004,Kill Bill Volume 2,action thriller
2004,King Arthur,adventure
2004,Kinsey,"biography, drama"
2004,Knots,comedy
2004,Ladder 49,drama
2004,The Ladykillers,comedy
2004,The Land Has Eyes,drama
2004,The Last Shot,comedy
2004,Lemony Snicket's A Series of Unfortunate Events,"comedy, family"
2004,The Life and Death of Peter Sellers,"biography, drama"
2004,The Life Aquatic with Steve Zissou,comedy
2004,Little Black Book,romantic comedy
2004,A Love Song for Bobby Long,drama
2004,Man on Fire,crime drama
2004,The Manchurian Candidate,"drama, thriller"
2004,Maria Full of Grace,drama
2004,Mean Creek,drama
2004,Mean Girls,comedy
2004,Meet the Fockers,comedy
2004,The Merchant of Venice,drama
2004,Melinda and Melinda,comedy drama
2004,Million Dollar Baby,drama
2004,Mindbenders,sci-fi
2004,Mindhunters,thriller
2004,Miracle,"drama, family"
2004,The Misbehavers,documentary
2004,Modigliani,biography
2004,Mojados: Through the Night,documentary
2004,Mondovino,documentary
2004,The Motorcycle Diaries,biography
2004,Mr. 3000,comedy
2004,My Baby's Daddy,comedy
2004,Mysterious Skin,drama
2004,Napoleon Dynamite,comedy
2004,National Treasure,adventure
2004,Never Die Alone,crime drama
2004,New York Minute,comedy
2004,Noel,drama
2004,The Notebook,romance
2004,November,thriller
2004,Ocean's Twelve,"comedy, crime"
2004,Otaku Unite!,documentary
2004,P.S.,romance
2004,Palindromes,drama
2004,Paparazzi,action
2004,The Passion of the Christ,drama
2004,The Perfect Score,crime
2004,The Phantom of the Opera,musical
2004,The Polar Express,"animation, family"
2004,Primer,sci-fi
2004,The Prince and Me,comedy
2004,The Princess Diaries 2: Royal Engagement,comedy
2004,Proud,drama
2004,The Punisher,superhero
2004,Raise Your Voice,musical
2004,Raising Helen,comedy
2004,Ray,biography
2004,Riding Giants,documentary
2004,Riding the Bullet,horror
2004,Ripley's Game,thriller
2004,Saved!,"comedy, teen"
2004,Saw,psychological horror
2004,Scooby-Doo 2: Monsters Unleashed,"comedy, family"
2004,Secret Window,thriller
2004,Seed of Chucky,horror
2004,Shall We Dance?,romance
2004,Shark Tale,"animation, family"
2004,She Hate Me,comedy drama
2004,Shrek 2,"animation, family"
2004,Sideways,comedy
2004,Six: The Mark Unleashed,action
2004,Silver City,comedy
2004,Sky Captain and the World of Tomorrow,sci-fi
2004,Sleepover,comedy
2004,Some Kind of Monster,documentary
2004,Soul Plane,comedy
2004,Spanglish,comedy drama
2004,Spartan,crime drama
2004,Speak,drama
2004,Spider-Man 2,superhero
2004,The SpongeBob SquarePants Movie,animation
2004,Stage Beauty,drama
2004,Starsky & Hutch,"crime, comedy"
2004,Stateside,drama
2004,The Stepford Wives,"comedy, sci-fi"
2004,Straight-Jacket,comedy
2004,Super Size Me,documentary
2004,SuperBabies: Baby Geniuses 2,comedy
2004,Surviving Christmas,comedy
2004,Suspect Zero,thriller
2004,Taking Lives,horror
2004,Taxi,comedy
2004,Teacher's Pet,animation
2004,Team America: World Police,animation
2004,The Terminal,comedy
2004,Torque,action
2004,Troy,adventure
2004,Twisted,thriller
2004,Tying the Knot,documentary
2004,Undertow,thriller
2004,University Heights,drama
2004,Van Helsing,horror
2004,Vanity Fair,romance
2004,A Very Long Engagement,war
2004,The Village,suspense
